cluster_id,product_idx,supermarket,names,category,known_brand_clean,own_brand,tier_type,unit_value,unit_type,pack_quantity,core_product_name,normalized_name,prices_(£),prices_unit_(£),product_type,cluster_size,n_supermarkets,match_type,avg_pairwise_score
691,699,ASDA,New York Bakery Co 4 Soft Seeded Bagel Thins,free-from,New York Bakery Co,False,,,,,4 Soft Seeded Bagel Thins,4 soft seeded bagel thins,1.2,0.3,branded,1,1,branded,
692,700,Sains,Large Dianthus Ceramic,fresh_food,,False,,,,,Large Dianthus Ceramic,large dianthus ceramic,10.0,10.0,unbranded,1,1,unbranded,
693,701,Sains,Renourish Immunity Kale Spinach & Turmeric Soup 500g,free-from,,False,,500.0,g,,Renourish Immunity Kale Spinach and Turmeric Soup,renourish immunity kale spinach and turmeric soup,3.0,6.0,unbranded,1,1,unbranded,
694,703,Sains,Sainsbury's No Added Sugar Fruit Slurps Orange Juice Drink 6 x 250ml,drinks,,True,standard,1500.0,ml,6.0,Fruit Slurps Orange Juice Drink,fruit slurps orange juice drink,1.95,1.3,own_brand,1,1,own_brand,
695,704,Morrisons,Heinz Double Concen…,food_cupboard,Heinz,False,,130.0,g,,Double Concen…,double concen,1.4,10.77,branded,1,1,branded,
696,705,Tesco,Magnum Mini White Chocolate & White Chocolate Almond Ice Cream Sticks 6x55ml,frozen,Magnum,False,,330.0,ml,6.0,Mini White Chocolate and White Chocolate Almond Ice Cream Sticks,mini white chocolate and white chocolate almond ice cream sticks,4.5,13.6,branded,1,1,branded,
697,706,ASDA,Benecol Blueberry,fresh_food,Benecol,False,,405.7,g,,Blueberry,blueberry,4.3,10.6,branded,1,1,branded,
698,707,Morrisons,Morrisons Stewed Steak,food_cupboard,,True,standard,389.6,g,,Stewed Steak,stewed steak,3.0,7.7,own_brand,1,1,own_brand,
699,708,Sains,Vitabiotics Ultra Garlic 400mg Extract Tablets x60,free-from,,False,,0.4,g,60.0,Vitabiotics Ultra Garlic Extract Tablets,vitabiotics ultra garlic extract tablets,9.0,0.15,unbranded,1,1,unbranded,
700,709,Sains,Brooklyn Brewery Pilsner Crisp Lager x4 440ml,drinks,Brooklyn Brewery,False,,440.0,ml,4.0,Pilsner Crisp Lager,pilsner crisp lager,6.0,3.41,branded,1,1,branded,
701,710,Sains,This Isn't Streaky Bacon Plant Based Rashers 105g,free-from,,False,,105.0,g,,This Isn't Streaky Bacon Rashers,this isn t streaky bacon rashers,2.75,26.19,unbranded,1,1,unbranded,
702,711,ASDA,ASDA Tomato & Pepperoni Pasta Salad,fresh_food,,True,standard,500.0,g,,Tomato and Pepperoni Pasta Salad,tomato and pepperoni pasta salad,3.2,6.4,own_brand,1,1,own_brand,
703,712,Tesco,Tesco Baby Spinach 220G,fresh_food,,True,standard,220.0,g,,Baby Spinach,baby spinach,1.35,6.1,own_brand,1,1,own_brand,
704,713,Sains,"Sainsbury's Mediterranean Vegetable Pasta Ready Meal For 1, Be Good To Yourself 380g",food_cupboard,,True,standard,380.0,g,,"Mediterranean Vegetable Pasta For 1, Be Good To Yourself",mediterranean vegetable pasta for 1 be good to yourself,3.0,7.89,own_brand,1,1,own_brand,
705,714,ASDA,Captain Cook Dry Salted Skinless & Boneless Salt Fish,fresh_food,,False,,250.0,g,,Captain Cook Dry Salted Skinless and Boneless Salt Fish,captain cook dry salted skinless and boneless salt fish,2.75,11.0,unbranded,1,1,unbranded,
706,715,Morrisons,Cofresh London Mix,food_cupboard,Cofresh,False,,200.0,g,,London Mix,london mix,1.0,5.0,branded,1,1,branded,
707,716,Sains,Sainsbury's Sun Dried Tomato Paste 90g,food_cupboard,,True,standard,90.0,g,,Sun Dried Tomato Paste,sun dried tomato paste,1.7,18.89,own_brand,1,1,own_brand,
708,717,Morrisons,Cantu Shea Butter Leave-In Co…,food_cupboard,Cantu,False,,454.5,g,,Shea Butter Leave-In Co…,shea butter leave in co,6.0,13.2,branded,1,1,branded,
709,718,Sains,Lucky Saint Hazy IPA Alcohol Free Can 4x330ml,free-from,,False,,1320.0,ml,4.0,Lucky Saint Hazy IPA Can,lucky saint hazy ipa can,6.0,4.55,unbranded,1,1,unbranded,
710,719,ASDA,Ainsley Harriott Goan Spiced Chicken Cup Soup,food_cupboard,Ainsley Harriott,False,,65.8,g,,Goan Spiced Chicken Cup Soup,goan spiced chicken cup soup,0.75,11.4,branded,1,1,branded,
711,720,Morrisons,Morrisons Trimmed Leeks,fresh_food,,True,standard,500.0,g,,Trimmed Leeks,trimmed leeks,1.5,3.0,own_brand,1,1,own_brand,
712,721,Sains,Brooklyn Brewery Brooklyn Pilsner Crisp Lager Beer 12x330ml,drinks,Brooklyn Brewery,False,,3960.0,ml,12.0,Brooklyn Pilsner Crisp Lager Beer,brooklyn pilsner crisp lager beer,15.0,3.79,branded,1,1,branded,
713,722,ASDA,JUST ESSENTIALS by ASDA Custard,food_cupboard,,True,value,386.7,g,,Custard,custard,0.58,1.5,own_brand,1,1,own_brand,
714,723,Sains,"Sainsbury's High Juice Blackcurrant Squash, No Added Sugar 1L",drinks,,True,standard,1000.0,ml,,High Juice Blackcurrant Squash,high juice blackcurrant squash,1.75,1.8,own_brand,1,1,own_brand,
715,724,Sains,Fever-Tree Sparkling Mexican Lime 4x250ml,drinks,Fever-Tree,False,,1000.0,ml,4.0,Sparkling Mexican Lime,sparkling mexican lime,4.0,4.0,branded,1,1,branded,
716,725,Morrisons,Wolf Blass Red Label Shiraz Cabernet,drinks,Wolf Blass,False,,751.9,ml,,Red Label Shiraz Cabernet,red label shiraz cabernet,8.0,10.64,branded,1,1,branded,
717,726,ASDA,ASDA Scottish Mackerel Fillets in Brine,food_cupboard,,True,standard,125.0,g,,Scottish Mackerel Fillets in Brine,scottish mackerel fillets in brine,0.9,7.2,own_brand,1,1,own_brand,
718,727,Tesco,Jägermeister Cold Brew Coffee Liqueur 50cl,drinks,,False,,500.0,ml,,Jägermeister Cold Brew Coffee Liqueur,jagermeister cold brew coffee liqueur,19.0,38.0,unbranded,1,1,unbranded,
719,728,Sains,Grant's Premium Stewed Steak 392g,food_cupboard,,False,,392.0,g,,Grant's Premium Stewed Steak,grant s premium stewed steak,2.6,6.63,unbranded,1,1,unbranded,
720,729,Tesco,Shloer Winter Spiced Punch Sparkling 750Ml,drinks,Shloer,False,,750.0,ml,,Winter Spiced Punch Sparkling,winter spiced punch sparkling,1.75,2.4,branded,1,1,branded,
721,730,ASDA,Greasy Fingers Luscious Red 750ml,drinks,,False,,750.0,ml,,Greasy Fingers Luscious Red,greasy fingers luscious red,8.0,106.64,unbranded,1,1,unbranded,
722,731,Sains,Ambrosia Devon Custard Pot 150g,food_cupboard,Ambrosia,False,,150.0,g,,Devon Custard Pot,devon custard pot,0.95,6.3,branded,1,1,branded,
723,732,Sains,Bacardi Caribbean Spiced Premium Rum 70cl,drinks,Bacardi,False,,700.0,ml,,Caribbean Spiced Premium Rum,caribbean spiced premium rum,25.0,35.71,branded,1,1,branded,
724,733,Sains,"Sainsbury's Fruity Hot Cross Buns, Taste the Difference x4 280g",bakery,,True,standard,280.0,g,4.0,"Fruity Hot Cross Buns, Taste the Difference",fruity hot cross buns taste the difference,1.5,0.38,own_brand,1,1,own_brand,
725,734,Sains,Maille Dijon Original Mustard 215g,food_cupboard,Maille,False,,215.0,g,,Dijon Original Mustard,dijon original mustard,2.75,12.8,branded,1,1,branded,
726,735,Tesco,Old Mout Berries & Cherries Flavoured Cider 4x330ml,drinks,Old Mout,False,,1320.0,ml,4.0,Berries and Cherries Flavoured Cider,berries and cherries flavored cider,4.75,3.6,branded,1,1,branded,
727,736,Tesco,Tesco Double Chocolate Gateau 600G,frozen,,True,standard,600.0,g,,Double Chocolate Gateau,double chocolate gateau,2.9,4.8,own_brand,1,1,own_brand,
728,737,ASDA,Whitby Seafoods Wholetail Scampi,frozen,,False,,200.0,g,,Whitby Seafoods Wholetail Scampi,whitby seafoods wholetail scampi,3.75,18.75,unbranded,1,1,unbranded,
729,738,Sains,Sainsbury's Salt & Vinegar Corn & Rice Cakes 130g,food_cupboard,,True,standard,130.0,g,,Salt and Vinegar Corn and Rice Cakes,salt and vinegar corn and rice cakes,1.3,10.0,own_brand,1,1,own_brand,
730,739,Morrisons,Blossom Hill White Wine,drinks,Blossom Hill,False,,187.5,ml,,White Wine,white wine,2.25,12.0,branded,1,1,branded,
731,740,ASDA,ASDA Extra Special 2 Cod Fishcakes with Roasted Tomato & Mozzarella,fresh_food,,True,premium,290.1,g,,2 Cod Fishcakes with Roasted Tomato and Mozzarella,2 cod fishcakes with roasted tomato and mozzarella,3.2,11.03,own_brand,1,1,own_brand,
732,741,ASDA,Options Vegan Belgian Hot Choc 200g,drinks,,False,,200.0,g,,Options Belgian Hot Choc,options belgian hot choc,4.5,22.5,unbranded,1,1,unbranded,
733,742,Tesco,Mccoy's Epic Eats Nacho Cheese Crisps 45G,food_cupboard,,False,,45.0,g,,Mccoy's Epic Eats Nacho Cheese Crisps,mccoy s epic eats nacho cheese crisps,1.1,24.4,unbranded,1,1,unbranded,
734,743,ASDA,Reese's Peanut Butter Bar 90g,food_cupboard,Reese'S,False,,90.0,g,,Peanut Butter Bar,peanut butter bar,1.5,16.7,branded,1,1,branded,
735,744,Tesco,Cheezees Jalapeno 45G 45G,food_cupboard,,False,,45.0,g,,Cheezees Jalapeno,cheezees jalapeno,0.7,15.6,unbranded,1,1,unbranded,
736,745,Morrisons,Morrisons All Day Breakfast,fresh_food,,True,standard,399.8,g,,All Day Breakfast,all day breakfast,5.25,13.13,own_brand,1,1,own_brand,
737,746,Morrisons,Morrisons Slow Cooked Bourbon…,fresh_food,,True,standard,510.2,g,,Slow Cooked Bourbon…,slow cooked bourbon,5.0,9.8,own_brand,1,1,own_brand,
738,747,Morrisons,Sweeties Jelly Mix,food_cupboard,,False,,595.2,g,,Sweeties Jelly Mix,sweeties jelly mix,2.5,4.2,unbranded,1,1,unbranded,
739,748,Sains,Singha Premium Thai Lager 630ml,drinks,Singha,False,,630.0,ml,,Premium Thai Lager,premium thai lager,2.5,3.97,branded,1,1,branded,
740,749,ASDA,ASDA Extra Special Côtes de Gascogne,drinks,,True,premium,75.0,ml,,Côtes de Gascogne,cotes de gascogne,7.25,96.64,own_brand,1,1,own_brand,
741,750,Tesco,Al'fez Falafel 150G,food_cupboard,Al'Fez,False,,150.0,g,,Falafel,falafel,1.9,12.7,branded,1,1,branded,
742,751,Morrisons,Morrisons Cola Zero Sugar,drinks,,True,standard,2225.0,ml,,Cola Zero Sugar,cola zero sugar,0.89,0.4,own_brand,1,1,own_brand,
743,752,Sains,Sainsbury's Cantaloupe Melon,fresh_food,,True,standard,,,,Cantaloupe Melon,cantaloupe melon,2.0,2.0,own_brand,1,1,own_brand,
744,753,ASDA,Tassimo Costa Americano Coffee Pods x 12,drinks,Tassimo,False,,108.1,g,12.0,Costa Americano Coffee Pods,costa americano coffee pods,4.0,37.0,branded,1,1,branded,
745,754,Tesco,Sharwoods Real Oyster Sauce 150Ml,food_cupboard,Sharwoods,False,,150.0,ml,,Real Oyster Sauce,real oyster sauce,3.1,20.7,branded,1,1,branded,
746,755,Morrisons,McDougalls Self Raising Flour,food_cupboard,,False,,1078.9,g,,McDougalls Self Raising Flour,mcdougalls self raising flour,2.05,1.9,unbranded,1,1,unbranded,
747,756,Sains,Ben's Original One Pan Creations Spanish Paella Style 250g,food_cupboard,Ben'S Original,False,,250.0,g,,One Pan Creations Spanish Paella Style,one pan creations spanish paella style,2.0,8.0,branded,1,1,branded,
748,757,ASDA,TRIP CBD Infused Peach Ginger Cans,drinks,,False,,1000.0,ml,,TRIP CBD Infused Peach Ginger Cans,trip cbd infused peach ginger cans,6.0,6.0,unbranded,1,1,unbranded,
749,758,Tesco,Tesco Instant Oats Cinnamon Porridge 55G,food_cupboard,,True,standard,55.0,g,,Instant Oats Cinnamon Porridge,instant oats cinnamon porridge,0.45,8.2,own_brand,1,1,own_brand,
750,760,Morrisons,Vampire Vape Pinkman 6mg,drinks,,False,,10.0,ml,,Vampire Vape Pinkman 6mg,vampire vape pinkman 6mg,3.99,399.0,unbranded,1,1,unbranded,
751,761,Tesco,Little Moons Refreshos Vegan Blood Orange & Pink Grapefruit Mochi Sorbet 6x32g,frozen,Little Moons,False,,192.0,g,6.0,Refreshos Blood Orange and Pink Grapefruit Mochi Sorbet,refreshos blood orange and pink grapefruit mochi sorbet,5.0,26.0,branded,1,1,branded,
752,762,Sains,VFC Original Recipe Crispy Popcorn Chicken 220g,free-from,,False,,220.0,g,,VFC Original Recipe Crispy Popcorn Chicken,vfc original recipe crispy popcorn chicken,3.0,13.64,unbranded,1,1,unbranded,
753,763,Tesco,Tesco Cinnamon Tear And Share Bun,bakery,,True,standard,,,,Cinnamon Tear And Share Bun,cinnamon tear and share bun,3.8,3.8,own_brand,1,1,own_brand,
754,764,ASDA,ASDA Extra Special Fat Free Authentic Greek Yogurt,fresh_food,,True,premium,500.0,g,,Authentic Greek Yogurt,authentic greek yogurt,2.25,4.5,own_brand,1,1,own_brand,
755,765,Tesco,Kellogg's Rice Krispies Cereal 660G,food_cupboard,Kellogg'S,False,,660.0,g,,Rice Krispies Cereal,rice krispies cereal,4.0,6.1,branded,1,1,branded,
756,766,Morrisons,Thatchers Somerset Haze Cider Cans,drinks,Thatchers,False,,1758.4,ml,,Somerset Haze Cider Cans,somerset haze cider cans,5.75,3.27,branded,1,1,branded,
757,767,Tesco,Eastmans Wafer Thin Cooked Ham 125G,fresh_food,,False,value,125.0,g,,Wafer Thin Cooked Ham,wafer thin cooked ham,1.0,8.0,unbranded,1,1,unbranded,
758,768,ASDA,Aberlour 12 Years Old Speyside Single Malt Scotch Whisky,drinks,,False,,700.0,ml,,Aberlour 12 Years Old Speyside Single Malt Scotch Whisky,aberlour 12 years old speyside single malt scotch whisky,40.0,57.14,unbranded,1,1,unbranded,
759,769,ASDA,Blue Dragon Oyster Sauce,food_cupboard,Blue Dragon,False,,149.6,ml,,Oyster Sauce,oyster sauce,1.75,11.7,branded,1,1,branded,
760,770,ASDA,ASDA Extra Special Oak Smoked Back Bacon Dry Cured 8 Rashers,fresh_food,,True,premium,240.0,g,,Oak Smoked Back Bacon Dry Cured 8 Rashers,oak smoked back bacon dry cured 8 rashers,3.25,13.54,own_brand,1,1,own_brand,
761,771,ASDA,George Home Cat Dad Single Mug,drinks,,True,standard,,,,Cat Dad Single Mug,cat dad single mug,2.5,2.5,own_brand,1,1,own_brand,
762,772,Morrisons,Morrisons The Best 2 Smoked Salmon Verrines,fresh_food,,True,premium,179.6,g,,2 Smoked Salmon Verrines,2 smoked salmon verrines,3.25,18.1,own_brand,1,1,own_brand,
763,773,Sains,Unrooted Good Gut Apple Cider Vinegar & Ginger Shot 60ml,drinks,,False,,60.0,ml,,Unrooted Good Gut Apple Cider Vinegar and Ginger Shot,unrooted good gut apple cider vinegar and ginger shot,2.0,33.3,unbranded,1,1,unbranded,
764,774,Tesco,Tesco Red Seedless Grapes 500G,fresh_food,,True,standard,500.0,g,,Red Seedless Grapes,red seedless grapes,1.8,3.6,own_brand,1,1,own_brand,
765,775,Morrisons,Morrisons Italian Sausage Pasta Bake,frozen,,True,standard,399.6,g,,Italian Sausage Pasta Bake,italian sausage pasta bake,1.89,4.73,own_brand,1,1,own_brand,
766,776,ASDA,Nicolas Feuillatte Champagne Sélection Brut,drinks,,False,,75.0,ml,,Nicolas Feuillatte Champagne Sélection Brut,nicolas feuillatte champagne selection brut,24.0,319.92,unbranded,1,1,unbranded,
767,777,Morrisons,Morrisons Free From Rice Pops,free-from,,True,dietary,300.0,g,,Rice Pops,rice pops,1.95,6.5,own_brand,1,1,own_brand,
768,778,Sains,Wrigley's Extra Cool Breeze 70g,food_cupboard,Wrigley'S,False,,70.0,g,,Extra Cool Breeze,extra cool breeze,2.75,39.3,branded,1,1,branded,
769,779,Tesco,Bailey's Original Irish Cream Liqueur Bottle 17% Vol 1L,drinks,,False,,1000.0,ml,,Bailey's Original Irish Cream Liqueur Bottle,bailey s original irish cream liqueur bottle,22.0,22.0,unbranded,1,1,unbranded,
770,780,Tesco,Tesco Chicken Mince 5% Fat 500G,fresh_food,,True,standard,500.0,g,,Chicken Mince Fat,chicken mince fat,2.49,4.98,own_brand,1,1,own_brand,
771,781,Tesco,Tesco Finest Camembert Centred Quiche 400g,fresh_food,,True,premium,400.0,g,,Camembert Centred Quiche,camembert centred quiche,3.75,9.4,own_brand,1,1,own_brand,
772,782,ASDA,JUST ESSENTIALS by ASDA Dark Chocolate Sharing Bar,food_cupboard,,True,value,100.0,g,,Dark Chocolate Sharing Bar,dark chocolate sharing bar,0.45,4.5,own_brand,1,1,own_brand,
773,783,Morrisons,Fridge Raiders Hot & Spicy Chicken Bites,fresh_food,Fridge Raiders,False,,69.9,g,,Hot and Spicy Chicken Bites,hot and spicy chicken bites,1.0,14.3,branded,1,1,branded,
774,784,Sains,Blue Dragon Mild Thai Sweet Chilli Sauce 380g,food_cupboard,Blue Dragon,False,,380.0,g,,Mild Thai Sweet Chilli Sauce,mild thai sweet chilli sauce,2.0,5.3,branded,1,1,branded,
775,785,Sains,Sainsbury's British or Irish 21 Day Matured Ribeye Steak 225g,fresh_food,,True,standard,225.0,g,,British or Irish 21 Day Matured Ribeye Steak,british or irish 21 day matured ribeye steak,4.25,18.89,own_brand,1,1,own_brand,
776,786,Tesco,Tesco Pesto Chicken And Sundried Tomato Wrap,fresh_food,,True,standard,,,,Pesto Chicken And Sundried Tomato Wrap,pesto chicken and sundried tomato wrap,2.85,2.85,own_brand,1,1,own_brand,
777,787,ASDA,ASDA Snack Size Chocolate Nutty Bars 6 Pack,food_cupboard,,True,standard,226.6,g,6.0,Snack Size Chocolate Nutty Bars,snack size chocolate nutty bars,1.45,6.4,own_brand,1,1,own_brand,
778,788,Sains,"Sainsbury's Iced Coffee Ice Cream, Taste the Difference 480ml",free-from,,True,standard,480.0,ml,,"Iced Coffee Ice Cream, Taste the Difference",iced coffee ice cream taste the difference,3.0,6.3,own_brand,1,1,own_brand,
779,789,Tesco,Princes Tuna & Mayonnaise Paste 75G,food_cupboard,Princes,False,,75.0,g,,Tuna and Mayonnaise Paste,tuna and mayonnaise paste,0.65,8.7,branded,1,1,branded,
780,790,ASDA,Birds Eye 4 Beef Burgers with Plant Protein and Onion 227g,frozen,Birds Eye,False,,227.0,g,,4 Beef Burgers with Plant Protein and Onion,4 beef burgers with plant protein and onion,2.5,11.01,branded,1,1,branded,
781,791,Tesco,Tesco Scottish Oats Porridge 1Kg,food_cupboard,,True,standard,1000.0,g,,Scottish Oats Porridge,scottish oats porridge,1.25,1.2,own_brand,1,1,own_brand,
782,792,Sains,"Vimto Sparkling, No Added Sugar 6x330ml",drinks,Vimto,False,,1980.0,ml,6.0,Sparkling,sparkling,2.5,1.2,branded,1,1,branded,
783,793,ASDA,The BAKERY at ASDA 5 Milk Chocolate Chip Cookies,bakery,,True,standard,,,,5 Milk Chocolate Chip Cookies,5 milk chocolate chip cookies,1.25,0.25,own_brand,1,1,own_brand,
784,794,Tesco,Tesco Olive Oil 250Ml,food_cupboard,,True,standard,250.0,ml,,Olive Oil,olive oil,3.3,13.2,own_brand,1,1,own_brand,
785,795,Sains,Sainsbury's Bakewell Tart Dessert 350g,fresh_food,,True,standard,350.0,g,,Bakewell Tart Dessert,bakewell tart dessert,3.6,10.3,own_brand,1,1,own_brand,
786,797,Sains,Sainsbury's Oregano 60g,food_cupboard,,True,standard,60.0,g,,Oregano,oregano,3.15,53.0,own_brand,1,1,own_brand,
787,798,Morrisons,Walnut Whip Milk Chocolate Multipack,food_cupboard,,False,,180.4,g,,Walnut Whip Milk Chocolate Multipack,walnut whip milk chocolate multipack,3.5,19.4,unbranded,1,1,unbranded,
788,799,ASDA,Wai Wai X-Press Instant Noodles Creamy Chicken Flavour 350g,food_cupboard,,False,,350.0,g,,Wai Wai X-Press Instant Noodles Creamy Chicken Flavour,wai wai x press instant noodles creamy chicken flavor,2.5,7.14,unbranded,1,1,unbranded,
789,800,Sains,La Patrie Cahors Malbec 75cl,drinks,,False,,750.0,ml,,La Patrie Cahors Malbec,la patrie cahors malbec,7.5,9.98,unbranded,1,1,unbranded,
790,801,Sains,"Sainsbury's Shawarma Chicken & Tabbouleh Salad, Summer Edition, Taste the Difference 300g",fresh_food,,True,standard,300.0,g,,"Shawarma Chicken and Tabbouleh Salad, Summer Edition, Taste the Difference",shawarma chicken and tabbouleh salad summer edition taste the difference,4.5,15.0,own_brand,1,1,own_brand,
791,802,Tesco,Pulsin High Fibre Brownie Hazelnut 4X35g,food_cupboard,,False,,140.0,g,4.0,Pulsin High Fibre Brownie Hazelnut,pulsin high fiber brownie hazelnut,3.0,21.4,unbranded,1,1,unbranded,
792,803,Tesco,Lucozade Energy Caribbean Crush 900Ml,drinks,Lucozade,False,,900.0,ml,,Energy Caribbean Crush,energy caribbean crush,1.5,1.7,branded,1,1,branded,
793,804,Tesco,Smirnoff Ice Tropical Ready To Drink Premix Bottle 70cl,drinks,Smirnoff,False,,700.0,ml,,Ice Tropical Ready To Drink Premix Bottle,ice tropical ready to drink premix bottle,2.9,4.14,branded,1,1,branded,
794,805,ASDA,ASDA Chopped Hazelnuts,food_cupboard,,True,standard,100.0,g,,Chopped Hazelnuts,chopped hazelnuts,2.1,21.0,own_brand,1,1,own_brand,
795,806,Morrisons,Morrisons Butter Chicken & Pilau Rice,fresh_food,,True,standard,375.0,g,,Butter Chicken and Pilau Rice,butter chicken and pilau rice,3.75,10.0,own_brand,1,1,own_brand,
796,807,ASDA,George Home Gold Tablecover,fresh_food,,True,standard,,,,Gold Tablecover,gold tablecover,2.5,2.5,own_brand,1,1,own_brand,
797,808,ASDA,Naked Big Eat Noodle Thai Style Fiery Chicken Panang,food_cupboard,Naked,False,,104.0,g,,Big Eat Noodle Thai Style Fiery Chicken Panang,big eat noodle thai style fiery chicken panang,1.3,12.5,branded,1,1,branded,
798,809,Sains,"Sainsbury's Broccoli, SO Organic 300g",free-from,,True,standard,300.0,g,,"Broccoli, SO",broccoli so,1.15,3.83,own_brand,1,1,own_brand,
799,810,Sains,Proper Corn Sweet Cinnamon Popcorn 90g,free-from,,False,,90.0,g,,Proper Corn Sweet Cinnamon Popcorn,proper corn sweet cinnamon popcorn,1.5,16.7,unbranded,1,1,unbranded,
800,811,Morrisons,Morrisons Italian Style Salad,fresh_food,,True,standard,80.1,g,,Italian Style Salad,italian style salad,1.09,13.6,own_brand,1,1,own_brand,
801,812,Morrisons,Sprite No Sugar,drinks,Sprite,False,,2142.9,ml,,No Sugar,no sugar,1.5,0.7,branded,1,1,branded,
802,813,Tesco,Tesco Sweet Chilli Roast Chicken Slices 160g,fresh_food,,True,standard,160.0,g,,Sweet Chilli Roast Chicken Slices,sweet chilli roast chicken slices,3.0,18.8,own_brand,1,1,own_brand,
803,814,ASDA,Fox's Fabulous Indulgent Centre Cookies Triple Chocolate,food_cupboard,Fox'S,False,,160.0,g,,Fabulous Indulgent Centre Cookies Triple Chocolate,fabulous indulgent centre cookies triple chocolate,2.0,12.5,branded,1,1,branded,
804,815,Tesco,Weight Watchers Salmon & Broccoli Melt 320G,frozen,Weight Watchers,False,,320.0,g,,Salmon and Broccoli Melt,salmon and broccoli melt,2.5,7.81,branded,1,1,branded,
805,816,Morrisons,Mars Large Egg,food_cupboard,Mars,False,,202.0,g,,Large Egg,large egg,0.99,4.9,branded,1,1,branded,
806,817,Tesco,Tesco Apple/Blackcurrant Juice (No Added Sugar) 12X250ml,drinks,,True,standard,3000.0,ml,12.0,Apple/Blackcurrant Juice,apple blackcurrant juice,3.25,1.1,own_brand,1,1,own_brand,
807,818,Sains,Bottlegreen Elderflower Vodka Spritz 250ml,drinks,Bottlegreen,False,,250.0,ml,,Elderflower Vodka Spritz,elderflower vodka spritz,2.5,9.09,branded,1,1,branded,
808,819,ASDA,Guinness Draught Stout Beer 8 x Can (food pack),drinks,Guinness,False,,3521.1,ml,,Draught Stout Beer 8 x Can (food pack),draught stout beer 8 x can food pack,10.0,2.84,branded,1,1,branded,
809,820,ASDA,ASDA Hedgehog Biscuit Kit 270g,food_cupboard,,True,standard,270.0,g,,Hedgehog Biscuit Kit,hedgehog biscuit kit,2.0,7.4,own_brand,1,1,own_brand,
810,821,Tesco,Tic Tac Fresh Mint 49G,food_cupboard,Tic Tac,False,,49.0,g,,Fresh Mint,fresh mint,1.45,29.6,branded,1,1,branded,
811,822,ASDA,ASDA Classic Runny Honey 720g,food_cupboard,,True,standard,720.0,g,,Classic Runny Honey,classic runny honey,2.75,3.8,own_brand,1,1,own_brand,
812,823,ASDA,Maggi So Juicy Aromatic and Peppery Cajun Chicken Herbs and Spices Recipe Mix,food_cupboard,Maggi,False,,38.0,g,,So Juicy Aromatic and Peppery Cajun Chicken Herbs and Spices Recipe Mix,so juicy aromatic and peppery cajun chicken herbs and spices recipe mix,0.95,25.0,branded,1,1,branded,
813,824,Tesco,Extreme Raspberry With Cream 250Ml,frozen,,False,,250.0,ml,,Extreme Raspberry With Cream,extreme raspberry with cream,3.5,7.3,unbranded,1,1,unbranded,
814,825,Tesco,Tesco Rock Salt Grinder 100G,food_cupboard,,True,standard,100.0,g,,Rock Salt Grinder,rock salt grinder,2.7,27.0,own_brand,1,1,own_brand,
815,826,Tesco,Dalgety Instant Ginger Tea 126G,food_cupboard,,False,,126.0,g,,Dalgety Instant Ginger Tea,dalgety instant ginger tea,1.85,14.7,unbranded,1,1,unbranded,
816,827,ASDA,Cune Rioja,drinks,,False,,75.0,ml,,Cune Rioja,cune rioja,8.0,106.64,unbranded,1,1,unbranded,
817,828,ASDA,Le Manoir Du Baron Viognier,drinks,,False,,75.0,ml,,Le Manoir Du Baron Viognier,le manoir du baron viognier,4.95,65.98,unbranded,1,1,unbranded,
818,829,ASDA,"ASDA Extra Special Pork Cutlets with Sea Salt, Black Pepper & Garlic Crust",fresh_food,,True,premium,550.1,g,,"Pork Cutlets with Sea Salt, Black Pepper and Garlic Crust",pork cutlets with sea salt black pepper and garlic crust,5.0,9.09,own_brand,1,1,own_brand,
819,830,ASDA,Kellogg's Pop-Tarts Chocotastic Pastry Snack,food_cupboard,Kellogg'S,False,,384.6,g,,Pop-Tarts Chocotastic Pastry Snack,pop tarts chocotastic pastry snack,3.0,7.8,branded,1,1,branded,
820,831,ASDA,Kellogg's Froot Loops,food_cupboard,Kellogg'S,False,,376.7,g,,Froot Loops,froot loops,2.75,7.3,branded,1,1,branded,
821,832,Tesco,Kellogg's Crunchy Nut Chocolate Clusters Cereal 400G,food_cupboard,Kellogg'S,False,,400.0,g,,Crunchy Nut Chocolate Clusters Cereal,crunchy nut chocolate clusters cereal,3.55,8.9,branded,1,1,branded,
822,833,ASDA,ASDA Meal For One Chicken & Mushroom Risotto 400g,fresh_food,,True,standard,400.0,g,,Chicken and Mushroom Risotto,chicken and mushroom risotto,3.25,8.12,own_brand,1,1,own_brand,
823,834,ASDA,GU Milk Chocolate & Ganache Mousse Dessert,fresh_food,Gu,False,,139.7,g,,Milk Chocolate and Ganache Mousse Dessert,milk chocolate and ganache mousse dessert,2.5,17.9,branded,1,1,branded,
824,835,Tesco,Northern Monk Wasted Pumpkin Stout 440Ml,drinks,,False,,440.0,ml,,Northern Monk Wasted Pumpkin Stout,northern monk wasted pumpkin stout,2.5,5.68,unbranded,1,1,unbranded,
825,836,Sains,"Sainsbury's Vernaccia Di San Gimignano, Taste the Difference 75cl",drinks,,True,standard,750.0,ml,,"Vernaccia Di San Gimignano, Taste the Difference",vernaccia di san gimignano taste the difference,6.0,7.98,own_brand,1,1,own_brand,
826,837,Morrisons,Nordic Spirit Bergamot Wild…,drinks,,False,,,,,Nordic Spirit Bergamot Wild…,nordic spirit bergamot wild,6.0,6.0,unbranded,1,1,unbranded,
